"","word","freq"
"24617","floyd",1
"24614","sketchi",1
"24611","rwbesdsgicom",1
"24610","insterest",1
"24609","hcbfpe",1
"24606","waco",1
"24602","rotaract",1
"24601","microcom",1
"24600","hartung",1
"24599","fave",1
"24598","dhartung",1
"24597","congression",1
"24596","chinetchinetcom",1
"24595","bosnia",1
"24594","autoconfigur",1
"24593","atwcdsw",1
"24592","atf",1
"24591","sreck",1
"24590","reck",1
"24589","reboxinberlind",1
"24588","limslercnasagov",1
"24587","doco",1
"24586","acb",1
"24585","formid",1
"24584","ciceran",1
"24583","micropoli",1
"24582","keplerunhedu",1
"24581","ggg",1
"24580","wellproven",1
"24579","rug",1
"24578","oversensit",1
"24577","nononsens",1
"24576","nonflatscreen",1
"24575","nohyp",1
"24572","thatscom",1
"24570","recentlyit",1
"24569","cegtbradleyedu",1
"24566","telediskd",1
"24565","teledisk",1
"24564","sharewareavail",1
"24563","selfboot",1
"24562","nondo",1
"24561","messydo",1
"24557","cnvvxns",1
"24554","grisch",1
"24553","touchton",1
"24552","stackenkths",1
"24550","assisatnc",1
"24548","evertyh",1
"24547","acess",1
"24546","scanlonm",1
"24545","rimailinterlancom",1
"24537","fis",1
"24534","beter",1
"24533","moecoeugaedu",1
"24532","galoisnscforg",1
"24531","cbrowni",1
"24530","augusta",1
"24529","mcshubdcssmcmasterca",1
"24528","bootbzip",1
"24525","harter",1
"24524","graywork",1
"24522","catchword",1
"24521","reentrant",1
"24520","farmalloc",1
"24519","farcoreleft",1
"24518","enquiri",1
"24516","craze",1
"24515","coreleft",1
"24513","rrn",1
"24512","qestion",1
"24511","plunk",1
"24510","pcer",1
"24509","novitskey",1
"24508","nsl",1
"24507","geometryetc",1
"24506","doecarletonca",1
"24505","cpf",1
"24504","versionswid",1
"24503","ssee",1
"24502","inspit",1
"24501","divic",1
"24499","tandon",1
"24497","finagl",1
"24492","wrangl",1
"24491","substandard",1
"24490","satisfactorili",1
"24489","factoryspec",1
"24487","brtphbnrca",1
"24483","althoug",1
"24482","eutsch",1
"24481","chopinudeledu",1
"24480","actaual",1
"24479","dmaenabl",1
"24478","qmcon",1
"24476","unaid",1
"24474","rockyucdavisedu",1
"24472","hamletucdavisedu",1
"24470","cifxfc",1
"24469","writ",1
"24467","spuuwspedu",1
"24466","freenet",1
"24465","ember",1
"24464","berkvam",1
"24463","aberkvam",1
"24457","ukacmccnessi",1
"24455","prgnessiemccacuk",1
"24454","prg",1
"24453","hdds",1
"24452","skcgoh",1
"24451","dmacontrol",1
"24450","cjzn",1
"24449","addressspac",1
"24448","jdolsk",1
"24447","cbnewsccbattcom",1
"24446","seltzer",1
"24445","rosenetusenet",1
"24444","rosemail",1
"24443","ravina",1
"24442","proveisa",1
"24441","mcanada",1
"24440","crestorontoont",1
"24437","parktartue",1
"24433","stig",1
"24432","qndvdjhn",1
"24431","puncher",1
"24429","limagen",1
"24428","hpwalawalhpcom",1
"24427","hdtype",1
"24422","ihlpmattcom",1
"24421","volkmargrot",1
"24420","volkmar",1
"24419","stollmannd",1
"24416","nexton",1
"24414","muratti",1
"24413","cabsavvuteduau",1
"24412","appreasi",1
"24411","etax",1
"24410","checkit",1
"24409","thumim",1
"24408","singlescan",1
"24407","sampo",1
"24404","ikegami",1
"24402","dthumim",1
"24401","aniel",1
"24399","wren",1
"24398","vdseqebgovau",1
"24397","rlld",1
"24396","mfmrllesdiscsi",1
"24395","mdl",1
"24394","definitili",1
"24393","chow",1
"24392","bssbrucep",1
"24391","worship",1
"24389","umccaisorg",1
"24388","turnip",1
"24387","spr",1
"24385","itch",1
"24384","impster",1
"24382","cronkiteocistempleedu",1
"24380","budensiek",1
"24379","regulari",1
"24378","microsci",1
"24377","cheal",1
"24375","gordiusbagdadmtsrpao",1
"24369","philli",1
"24367","nicol",1
"24366","jpkna",1
"24364","speedway",1
"24348","qliinnuh",1
"24346","lebedinski",1
"24345","kbhit",1
"24343","joyc",1
"24342","isecanberraeduau",1
"24340","inp",1
"24337","exitn",1
"24335","detriment",1
"24334","conioh",1
"24333","charxymask",1
"24332","charinp",1
"24331","pokorni",1
"24330","pintosignalnam",1
"24329","peoria",1
"24328","isarefer",1
"24327","geisert",1
"24326","drp",1
"24323","armpit",1
"24322","printerport",1
"24321","ocard",1
"24320","caould",1
"24318","wswiopwintuenl",1
"24315","occasionali",1
"24311","keyboardbio",1
"24310","kbdbio",1
"24306","terminaolog",1
"24304","stament",1
"24303","speedsnot",1
"24301","scsa",1
"24299","resound",1
"24298","reguardless",1
"24296","esdithi",1
"24295","adversiz",1
"24294","uwbeaveratmoswashingtoneduyuri",1
"24293","omputersoth",1
"24292","miscforsalecomputersdmiscforsalecomputerspcclonemiscforsaleco",1
"24291","miscentrepreneursmiscwantedpnwforsaleuwpcibmseattleforsaleuw",1
"24290","fromyuri",1
"24289","forsalemiscforsal",1
"24281","endicott",1
"24278","latestand",1
"24277","worstcas",1
"24276","nsbww",1
"24275","memmori",1
"24273","rateth",1
"24272","evolut",1
"24271","bettween",1
"24270","tigerckoygx",1
"24267","tschew",1
"24266","firstetcbcca",1
"24261","tomcatraleighibmcom",1
"24260","sernewsraleighibmcom",1
"24256","degridationth",1
"24252","norwichbitnet",1
"24251","nkbtraincom",1
"24248","appoli",1
"24247","aisorg",1
"24246","aetana",1
"24244","abig",1
"24243","sdnetbitnet",1
"24242","dsuvaxdsuedu",1
"24241","dell",1
"24240","dakota",1
"24239","columbiadsuedu",1
"24237","bitz",1
"24236","quickcomm",1
"24230","tymnetcom",1
"24228","jdresser",1
"24222","rimolasarti",1
"24221","rimola",1
"24220","pri",1
"24219","csisdncom",1
"24217","thoughhat",1
"24216","reselect",1
"24212","csibmpcmisc",1
"24210","sledg",1
"24209","helsinki",1
"24208","ftpcomcom",1
"24207","etherlink",1
"24205","assi",1
"24203","jws",1
"24201","xtbe",1
"24200","witout",1
"24199","universit",1
"24197","slns",1
"24195","runofth",1
"24194","recherch",1
"24193","prayer",1
"24192","ppl",1
"24191","paral",1
"24190","operationell",1
"24189","multii",1
"24186","iroumontrealca",1
"24184","informatiqu",1
"24183","humancomput",1
"24182","humainmachin",1
"24180","gwex",1
"24179","geom",1
"24177","catalin",1
"24176","uunetncrcomncrmpdrichardsolomon",1
"24174","richardsolomon",1
"24173","omti",1
"24172","microelectron",1
"24171","colospgsncrcom",1
"24170","atbus",1
"24169","aeroplaza",1
"24166","plugnplay",1
"24165","clkevhpj",1
"24164","allencompass",1
"24157","unclear",1
"24156","turbomodem",1
"24152","rostovonthedon",1
"24151","paineasi",1
"24150","orphanag",1
"24149","movieno",1
"24148","intelit",1
"24147","gruesom",1
"24146","finei",1
"24145","fineat",1
"24143","zeeff",1
"24141","techrep",1
"24140","qmrddh",1
"24139","zwl",1
"24137","wich",1
"24136","pcmithrkss",1
"24135","jvc",1
"24132","switchset",1
"24130","idedisk",1
"24129","idecontrol",1
"24128","connerdisk",1
"24127","compaqmachin",1
"24126","vlbati",1
"24125","tsrs",1
"24124","qaplus",1
"24123","guapo",1
"24121","crystalscan",1
"24120","carraig",1
"24117","fatherinlaw",1
"24106","wellwritten",1
"24101","preferredbest",1
"24092","insca",1
"24091","insa",1
"24086","winfrvk",1
"24085","vkampen",1
"24082","ite",1
"24079","dao",1
"24078","cjdjis",1
"24076","surveri",1
"24074","saathincsternetin",1
"24073","saathiernetin",1
"24071","kirtikumar",1
"24070","juhu",1
"24068","bombay",1
"24065","hoek",1
"24064","sloooooooowwwwwwer",1
"24063","schlaeger",1
"24062","jschief",1
"24058","utsunicdk",1
"24057","mochmch",1
"24056","holmgreen",1
"24054","perplex",1
"24051","rossmann",1
"24048","elementari",1
"24047","dqbww",1
"24046","andyross",1
"24045","afoord",1
"24043","oppi",1
"24041","bjoppi",1
"24040","sbyou",1
"24038","slabi",1
"24036","reconnect",1
"24034","ledspkrturboturboswitchhddklckrst",1
"24033","jozef",1
"24031","attac",1
"24027","macworld",1
"24024","isiedu",1
"24023","iip",1
"24021","gdts",1
"24020","cvefg",1
"24019","csswarthmoreedu",1
"24007","usinf",1
"24006","hor",1
"24004","tenetedu",1
"24000","pcmi",1
"23996","fastwideetc",1
"23995","fastwid",1
"23994","exagger",1
"23993","ercchw",1
"23989","descent",1
"23988","clutter",1
"23986","armwav",1
"23984","adavantag",1
"23978","statment",1
"23977","qmgtrinnfa",1
"23976","jingo",1
"23975","devicelevel",1
"23965","poweron",1
"23960","ercmsstateedu",1
"23959","aaahhhh",1
"23957","harwood",1
"23956","eziscsi",1
"23954","cnwstoresyscolesozau",1
"23952","audiomod",1
"23948","dhryston",1
"23947","anyoneand",1
"23944","roke",1
"23943","rtpsemiharriscom",1
"23941","craycroft",1
"23940","craycrof",1
"23939","asusbrand",1
"23938","asus",1
"23936","oke",1
"23933","fnzfidonetorg",1
"23931","dougok",1
"23926","cudd",1
"23925","cheapish",1
"23924","bspahh",1
"23923","slagel",1
"23922","shitti",1
"23921","ridiculus",1
"23919","jslagel",1
"23917","anolog",1
"23916","wpsunuunetuunet",1
"23915","wordperfectcom",1
"23913","suess",1
"23911","rite",1
"23910","reolut",1
"23909","perfer",1
"23907","mej",1
"23904","crdyfw",1
"23901","pdavi",1
"23900","greysal",1
"23899","alchemychemutorontoca",1
"23898","seigjp",1
"23896","pandelio",1
"23894","gjp",1
"23893","controversi",1
"23891","anytim",1
"23889","cmo",1
"23886","luttik",1
"23885","bas",1
"23884","whiplash",1
"23883","unconnect",1
"23882","trend",1
"23879","simciti",1
"23877","moir",1
"23873","grolier",1
"23872","futz",1
"23869","crosshatch",1
"23868","compudyn",1
"23863","tracyb",1
"23862","tighter",1
"23861","kyh",1
"23860","flatter",1
"23859","blomquist",1
"23858","sxlp",1
"23857","decpc",1
"23853","jayaputera",1
"23852","hii",1
"23851","technoolog",1
"23849","stanndard",1
"23847","paolo",1
"23843","bridgeboard",1
"23842","bitplan",1
"23840","mspeed",1
"23839","mbhd",1
"23838","dime",1
"23837","busier",1
"23836","xtclass",1
"23832","aeroorg",1
"23830","uunetzeossupport",1
"23828","sss",1
"23827","jre",1
"23825","davidm",1
"23824","ser",1
"23823","multiio",1
"23820","silvio",1
"23819","pspleas",1
"23818","nonibmcompat",1
"23817","compibmpchardwar",1
"23815","mipgupennedu",1
"23811","larryhow",1
"23810","impati",1
"23809","zondag",1
"23808","egzondag",1
"23807","linn",1
"23806","hpcvcclcvhpcom",1
"23805","whomev",1
"23804","desrib",1
"23803","ctrlaltprintscreen",1
"23802","ctrlaltin",1
"23801","byt",1
"23796","wongapr",1
"23795","lobbyticom",1
"23791","scsifast",1
"23790","quarda",1
"23788","nonwid",1
"23786","logist",1
"23784","designedth",1
"23783","courc",1
"23782","cheeper",1
"23777","utilit",1
"23775","radoncuncedu",1
"23774","illbehav",1
"23772","sleepingdragon",1
"23771","odscom",1
"23770","engel",1
"23769","arapaho",1
"23767","viz",1
"23765","qjfainng",1
"23764","qhpppgha",1
"23760","scip",1
"23759","sardjono",1
"23757","insani",1
"23752","osfaq",1
"23751","netcommun",1
"23750","lmsi",1
"23749","crmc",1
"23743","honwah",1
"23742","cogsciucsdedu",1
"23741","alann",1
"23739","itani",1
"23738","biosspecif",1
"23737","atclk",1
"23736","screwup",1
"23735","resovl",1
"23734","janitor",1
"23732","vlbslot",1
"23731","spdcticom",1
"23729","hurley",1
"23725","cohes",1
"23723","wellfocuss",1
"23722","retun",1
"23721","proscan",1
"23718","dodnt",1
"23715","ect",1
"23714","dhyou",1
"23713","dhor",1
"23712","dhnote",1
"23711","dhdoe",1
"23705","motherboardim",1
"23703","communicationsnot",1
"23701","timhu",1
"23700","icoisccom",1
"23699","gripsuwyoedu",1
"23698","aovaibp",1
"23697","alsothu",1
"23693","theatric",1
"23690","mould",1
"23689","minyosxxrmitozauroy",1
"23688","lcaus",1
"23687","jmjarr",1
"23685","caviar",1
"23683","rzunisbd",1
"23682","phhucg",1
"23681","oversea",1
"23680","gramm",1
"23679","faxnet",1
"23677","modula",1
"23675","lhwood",1
"23674","freelyavail",1
"23673","firstyear",1
"23672","eleceng",1
"23671","bitbybit",1
"23670","ayala",1
"23669","and",1
"23662","zuerich",1
"23659","siniti",1
"23658","initdisplay",1
"23657","fifostack",1
"23656","ffh",1
"23655","eth",1
"23654","computersystem",1
"23653","bxreg",1
"23652","bioscal",1
"23651","axreg",1
"23650","xgasetuppro",1
"23649","monxxxxdg",1
"23648","flexscan",1
"23647","eizo",1
"23646","informatikrwthaachend",1
"23645","epp",1
"23644","edn",1
"23643","ecp",1
"23641","ahornstrass",1
"23632","airlift",1
"23630","mblawson",1
"23629","lawson",1
"23627","glorifi",1
"23626","farenheit",1
"23625","exalt",1
"23624","babylon",1
"23621","insteadsam",1
"23620","hsnd",1
"23615","wastepap",1
"23614","veroboard",1
"23611","tanusozau",1
"23608","paxton",1
"23607","netcolourfulcomputerworld",1
"23606","facsimili",1
"23604","cronologia",1
"23602","bordujenko",1
"23601","sumar",1
"23599","ncelnavymil",1
"23595","phillipau",1
"23593","momentyou",1
"23592","lspoinnsvf",1
"23591","levellandcsutexasedu",1
"23590","cuhkhk",1
"23587","hardest",1
"23585","mcmaster",1
"23579","worm",1
"23576","unixforum",1
"23575","unaccept",1
"23573","systemrombreakpointfals",1
"23572","systemrombreakpoint",1
"23571","starv",1
"23568","setscsi",1
"23564","rel",1
"23562","pdmsdosdskutl",1
"23561","outofd",1
"23558","nonmsdo",1
"23557","nil",1
"23555","mscdexex",1
"23550","forprofit",1
"23548","fillcolumn",1
"23546","eval",1
"23544","emmexcludeacfff",1
"23543","driverrel",1
"23541","drivercaspidossi",1
"23540","devicehighcsysdevscsihasi",1
"23537","devicecsysdevscsihasi",1
"23534","devicecaspidossi",1
"23531","cwindowsgrp",1
"23530","ctrlr",1
"23529","countless",1
"23525","conceiv",1
"23523","bustifixex",1
"23521","autofillmod",1
"23519","aspisrczip",1
"23518","aspipatzip",1
"23515","aspibinzip",1
"23514","aspibin",1
"23512","adaptectxt",1
"23511","quantam",1
"23510","periph",1
"23505","wolfenstein",1
"23504","uhoh",1
"23502","tactil",1
"23498","redeem",1
"23492","gamepad",1
"23487","csipgam",1
"23486","chrstie",1
"23483","aatchoo",1
"23467","bootedup",1
"23462","mdwccmonasheduau",1
"23457","gtchow",1
"23456","gchow",1
"23450","statospher",1
"23449","scsiugh",1
"23448","quatra",1
"23447","proabli",1
"23446","notkeyboard",1
"23445","nonmodem",1
"23444","noncard",1
"23443","itthi",1
"23441","expands",1
"23440","desin",1
"23439","costcheap",1
"23438","chezzi",1
"23435","advertiz",1
"23432","stuusthk",1
"23431","sii",1
"23429","nanno",1
"23426","hkust",1
"23420","windyberkeleyedu",1
"23417","duesel",1
"23416","compsysibmpchardwarealtmsdosprogrammercompsysibmpcmiscuwpcgeneraluwpcibmmiscforsalecomputersdcompdcommodem",1
"23415","chkport",1
"23414","validvalid",1
"23413","tsiao",1
"23408","raraw",1
"23407","racaraca",1
"23401","jjctc",1
"23398","fctunlpt",1
"23397","fcm",1
"23396","dianafctunlpt",1
"23395","correia",1
"23394","cfuupxx",1
"23393","cas",1
"23392","cacolumn",1
"23391","bettwen",1
"23389","shimoda",1
"23387","nada",1
"23386","matlab",1
"23385","jupiternmtedu",1
"23384","err",1
"23383","dosextend",1
"23382","cyborgnmtedu",1
"23380","spaceoptim",1
"23377","keyboarddrv",1
"23374","cwindowssystem",1
"23373","cwindowsprogmanex",1
"23372","ctape",1
"23371","brentw",1
"23366","brianzex",1
"23362","aquir",1
"23360","physwashingtonedu",1
"23359","numour",1
"23358","maxter",1
"23357","choe",1
"23356","scane",1
"23355","cheney",1
"23354","apprici",1
"23353","genek",1
"23352","fasterthanstandard",1
"23349","csucsbedu",1
"23344","spraguewbst",1
"23343","grumbl",1
"23341","discoverd",1
"23340","unexplain",1
"23337","fxm",1
"23335","semigener",1
"23333","misprint",1
"23332","evenn",1
"23331","donye",1
"23330","coulda",1
"23318","pagri",1
"23317","kaq",1
"23316","gvc",1
"23303","gravis",1
"23300","halfsiz",1
"23299","monichrom",1
"23297","fixedscan",1
"23296","desnoy",1
"23294","zou",1
"23291","zabbal",1
"23290","youren",1
"23289","yguo",1
"23288","yacc",1
"23287","xscheme",1
"23286","wybl",1
"23284","worthington",1
"23283","woodi",1
"23282","woodburi",1
"23281","wolvesdurhamncus",1
"23280","woerkom",1
"23279","wocr",1
"23278","wittenau",1
"23277","wimmer",1
"23276","wilfri",1
"23275","wiersema",1
"23274","wicatcom",1
"23273","wfranzki",1
"23272","weyrich",1
"23271","wesley",1
"23270","wesb",1
"23268","weberfahr",1
"23267","wantosch",1
"23264","vnarinian",1
"23263","villumsen",1
"23262","viewlogiccom",1
"23261","venustamuedu",1
"23260","venki",1
"23259","venkatesh",1
"23258","venkat",1
"23257","veldhuyzen",1
"23256","veeraraghavan",1
"23255","vartan",1
"23254","uunetuunetweyrichorvill",1
"23253","uunetuunetiacjerom",1
"23252","utkuxutkedu",1
"23250","usceastcsscarolinaedu",1
"23249","upedu",1
"23248","unoffici",1
"23246","umichedu",1
"23245","umdumdedu",1
"23243","uhsuhsugaedu",1
"23242","ucsubcca",1
"23240","tuharburgdbpd",1
"23238","tremain",1
"23237","transferstratuscomschunixrwybl",1
"23236","trainfidod",1
"23235","torstenhellerhoff",1
"23234","torsten",1
"23233","torreman",1
"23232","torben",1
"23231","titantsdarlututexasedu",1
"23230","tigrisstanfordedu",1
"23229","tiffani",1
"23228","thersonaffinitymnorg",1
"23227","theorylcsmitedu",1
"23225","tfrii",1
"23224","tedc",1
"23223","tcflukecom",1
"23222","tanith",1
"23220","swt",1
"23219","swknasri",1
"23216","suttor",1
"23215","suntanengusfedu",1
"23214","streeter",1
"23213","strazdus",1
"23212","stirl",1
"23211","stevep",1
"23210","steinkopf",1
"23209","sstrazdu",1
"23208","sriram",1
"23207","srgafmil",1
"23205","sprcom",1
"23203","spokesmodel",1
"23202","sparcacsuiucedu",1
"23201","sorourk",1
"23200","sorensen",1
"23199","soeberkeleyedu",1
"23198","socratesedasuedu",1
"23197","sneath",1
"23196","smaugenetdeccom",1
"23195","smarri",1
"23194","slin",1
"23193","skogstad",1
"23192","skdadusaskca",1
"23191","ska",1
"23190","siriunitno",1
"23189","sippl",1
"23188","simonc",1
"23184","shankar",1
"23183","seymour",1
"23182","selecuqozau",1
"23180","sed",1
"23179","scottmaxwel",1
"23178","sclcwruedu",1
"23177","scikunnl",1
"23176","schipper",1
"23175","schimken",1
"23174","schimk",1
"23173","scdrye",1
"23172","sasowahand",1
"23170","salomon",1
"23169","rvaniwaa",1
"23168","ruppel",1
"23167","roussor",1
"23166","rosenvold",1
"23165","rosecom",1
"23163","rollchoateedu",1
"23162","roelof",1
"23161","roe",1
"23160","robocouucp",1
"23159","roberthoward",1
"23158","robbert",1
"23154","rhrkunikld",1
"23153","rgamscticom",1
"23152","rgammon",1
"23151","rflabeeubcca",1
"23150","reynold",1
"23149","resend",1
"23147","rdippold",1
"23146","rcox",1
"23145","rcc",1
"23144","rafetmad",1
"23143","qvackeemcgillca",1
"23141","qualcommcom",1
"23140","qintar",1
"23139","pvanderlek",1
"23138","psyhtj",1
"23137","psychpurdueedu",1
"23136","pshuang",1
"23135","proxi",1
"23134","provens",1
"23133","prescod",1
"23132","ppi",1
"23131","poplarcsvirginiaedu",1
"23130","poberkeleyedu",1
"23129","plxsunplxcom",1
"23128","plim",1
"23127","pietilainen",1
"23126","physikunikld",1
"23125","physcbyuedu",1
"23124","petja",1
"23123","perdu",1
"23121","pean",1
"23120","pdnparadynecom",1
"23118","papresco",1
"23116","ovillumsen",1
"23115","oussoren",1
"23114","osman",1
"23113","orvill",1
"23111","oldham",1
"23110","odskog",1
"23109","oddbjorn",1
"23108","nyh",1
"23107","nusccnussg",1
"23106","nrcphyphynrcca",1
"23105","nmouawad",1
"23104","newsannouncenewgroup",1
"23103","nevo",1
"23102","networxcom",1
"23101","neonraincom",1
"23100","neilb",1
"23098","narinian",1
"23097","nareid",1
"23095","naji",1
"23094","nadler",1
"23093","myke",1
"23091","mruppel",1
"23090","mrhagger",1
"23089","mouawad",1
"23088","mosher",1
"23087","mosaicunccedu",1
"23086","moriarti",1
"23085","moorcroft",1
"23084","montageoauorg",1
"23082","moglizdvunimainzd",1
"23080","mittelstaedt",1
"23079","mittelst",1
"23077","mistcsorstedu",1
"23076","mipscccnottinghamacuk",1
"23074","mfclement",1
"23072","menaf",1
"23071","mellaeeupacza",1
"23070","medinformatikunihildesheimd",1
"23069","mcmillan",1
"23067","mcging",1
"23066","mcgehrin",1
"23064","mayer",1
"23063","maxwel",1
"23062","maturo",1
"23061","mathuwaterlooca",1
"23060","matdgatechedu",1
"23059","mastenetdeccom",1
"23058","mashao",1
"23056","marcvanwoerkom",1
"23055","maoee",1
"23053","magnumconvexcom",1
"23052","luigi",1
"23050","ljensen",1
"23047","lhoang",1
"23046","lfhpcom",1
"23045","lexmarkcom",1
"23042","lermer",1
"23041","lentin",1
"23040","lenbc",1
"23039","lemsbrownedu",1
"23038","lemprier",1
"23037","lek",1
"23036","leitner",1
"23035","lehtonen",1
"23033","lbt",1
"23032","lawton",1
"23031","lassieucxlkgdeccom",1
"23030","laci",1
"23029","laaaablekulbitnet",1
"23028","kristian",1
"23027","krid",1
"23026","kretzer",1
"23025","kralizeczetaorgau",1
"23023","kone",1
"23022","knexviamindorg",1
"23021","kmzfesiemensd",1
"23019","kilroyjplnasagov",1
"23017","kherron",1
"23016","kevinlu",1
"23015","kevinl",1
"23014","kbeal",1
"23013","kassarjian",1
"23012","kassarji",1
"23011","kashmir",1
"23010","kajagialaskaedu",1
"23007","jsuttor",1
"23006","jpsum",1
"23005","johnni",1
"23004","johnb",1
"23003","johann",1
"23002","jofri",1
"23001","joey",1
"23000","joern",1
"22998","jmorriso",1
"22997","jmcging",1
"22996","jmaynard",1
"22995","jmartin",1
"22993","jgnassi",1
"22992","jdecarlo",1
"22991","jarlehto",1
"22989","ixd",1
"22988","iwaarden",1
"22987","ispel",1
"22986","intellectioncom",1
"22985","imperialacuk",1
"22984","imadaoudk",1
"22983","iholsman",1
"22982","ifiunizhch",1
"22980","idaorg",1
"22979","icd",1
"22978","iccgcccshhabcom",1
"22977","icacuk",1
"22976","ibtibtkfajuelichd",1
"22975","hydrogenoscsmontanaedu",1
"22974","huang",1
"22973","hstbmemitedu",1
"22972","horst",1
"22970","hoppenbrouw",1
"22969","holsman",1
"22968","hollebon",1
"22966","hoang",1
"22965","hmpetro",1
"22964","hlrservhlrzkfajuelichd",1
"22963","hilmera",1
"22962","hilmer",1
"22961","herron",1
"22960","hermann",1
"22959","herm",1
"22957","herculescsureginaca",1
"22954","henriksen",1
"22952","hendel",1
"22951","hen",1
"22950","hellerhoff",1
"22949","helgenareid",1
"22948","heirarchi",1
"22945","hassag",1
"22944","hassa",1
"22942","hartman",1
"22941","hargrav",1
"22940","hak",1
"22938","haggerti",1
"22937","hackerjonathan",1
"22936","guo",1
"22934","gtda",1
"22932","grupenhoff",1
"22931","grep",1
"22929","gollumttdteradynecom",1
"22928","gnassi",1
"22927","gmayer",1
"22926","glawton",1
"22925","giller",1
"22924","ggw",1
"22920","geoffb",1
"22919","gef",1
"22918","garzik",1
"22917","gartler",1
"22916","gammon",1
"22915","galarza",1
"22914","fzide",1
"22913","ftpcom",1
"22912","fsspr",1
"22911","frmopcnuscfr",1
"22910","frii",1
"22909","friedrich",1
"22908","frey",1
"22907","franzki",1
"22906","francoi",1
"22905","franckleglass",1
"22904","franck",1
"22903","follywellygennz",1
"22902","fleuren",1
"22901","finwdstugrazacat",1
"22900","filippiniluigi",1
"22899","feustel",1
"22898","felixrzfhulmd",1
"22897","feldtmann",1
"22896","fekitoppointd",1
"22895","fattir",1
"22893","evanc",1
"22892","eva",1
"22891","etorremhvlpa",1
"22890","estecestecesanl",1
"22889","esmith",1
"22888","esddlneccom",1
"22886","ernest",1
"22884","engelbert",1
"22883","emcguir",1
"22882","eliot",1
"22881","ejo",1
"22880","efeustel",1
"22879","eeumredu",1
"22878","eesum",1
"22877","eerooulufi",1
"22876","ecnpurdueedu",1
"22875","ebb",1
"22874","easyrob",1
"22873","dyoung",1
"22872","dwayn",1
"22869","dueunitno",1
"22868","drye",1
"22867","dpool",1
"22866","donaldson",1
"22864","dmosher",1
"22863","dmiusherbca",1
"22862","djs",1
"22861","djm",1
"22860","djackson",1
"22858","dippold",1
"22855","dfkiunisbd",1
"22854","desedu",1
"22853","dermitisisorg",1
"22852","delug",1
"22851","decarlo",1
"22850","dcp",1
"22849","daimiaaudk",1
"22847","dabeef",1
"22844","cunyvmcunyedu",1
"22842","csugradcsvtedu",1
"22841","csubcca",1
"22840","csuahedu",1
"22839","cstreet",1
"22838","cstamuedu",1
"22837","csrugnl",1
"22836","csrpiedu",1
"22835","cruxcitcornelledu",1
"22833","crispycarbilus",1
"22832","crickssctrbcmtmcedu",1
"22829","costello",1
"22828","cookiemonsterccbuffaloedu",1
"22827","concertnetaursaurwabenningf",1
"22819","compososbeta",1
"22818","colin",1
"22817","cock",1
"22816","cnadler",1
"22815","cmutualcomau",1
"22813","cmn",1
"22810","claircomcom",1
"22809","ciscocom",1
"22808","ciesielski",1
"22807","chinchillairucfedu",1
"22806","cheshireoxyedu",1
"22805","channelcom",1
"22804","chandonia",1
"22803","chandoni",1
"22802","cez",1
"22801","cedric",1
"22799","cbaechl",1
"22797","carstenwimm",1
"22795","carlson",1
"22794","carbonisisorg",1
"22792","cactusorg",1
"22791","brucecsmonasheduau",1
"22790","bror",1
"22789","bronner",1
"22788","brianw",1
"22787","braundavid",1
"22785","bothdd",1
"22784","botha",1
"22783","boschma",1
"22782","borriseeceunmedu",1
"22779","boleslaw",1
"22778","bolek",1
"22777","bkone",1
"22776","biologywatstaruwaterlooca",1
"22775","binkleycsmcgillca",1
"22773","bhendel",1
"22772","bernd",1
"22771","berliozcrsit",1
"22770","benningfield",1
"22769","bedersdorf",1
"22768","beder",1
"22766","beadl",1
"22765","bdubb",1
"22762","bartlett",1
"22761","bart",1
"22759","baechler",1
"22758","axionbtcouk",1
"22757","awk",1
"22756","aurand",1
"22755","attattcom",1
"22754","asselin",1
"22753","assela",1
"22752","arperd",1
"22751","arien",1
"22750","apwhit",1
"22749","apollohpcom",1
"22748","aplcenmpapljhuedu",1
"22746","andrewmcmillan",1
"22745","amberssdcsdharriscom",1
"22744","alphacescwruedu",1
"22743","allenwittenau",1
"22742","alicia",1
"22741","alfheimactrixgennz",1
"22739","aiyagari",1
"22738","aisricom",1
"22737","ahhenri",1
"22736","agoraraincom",1
"22735","aecox",1
"22734","actrixgennz",1
"22731","acadalaskaedu",1
"22730","abstain",1
"22727","interpr",1
"22726","fudg",1
"22725","ferranticom",1
"22724","ferranti",1
"22722","shhhh",1
"22721","newsclaremontedu",1
"22719","jarthurclaremontedu",1
"22718","hosek",1
"22717","dhosek",1
"22716","decompos",1
"22715","cifpghc",1
"22712","pcchip",1
"22711","affff",1
"22710","addtech",1
"22709","vflparamaxcom",1
"22707","middleoftheroad",1
"22706","yeahwho",1
"22704","undercov",1
"22700","kroq",1
"22699","isgtecisgteccom",1
"22697","heug",1
"22696","eugeneh",1
"22695","gtb",1
"22694","bleazard",1
"22692","soundblat",1
"22691","qjvt",1
"22690","pcarchitectur",1
"22689","geltner",1
"22687","bitchi",1
"22685","smc",1
"22684","ethercard",1
"22682","fgxnot",1
"22675","confucius",1
"22674","newsweeguiowaedu",1
"22671","rhythm",1
"22667","drummer",1
"22663","rodim",1
"22656","incombat",1
"22648","grati",1
"22646","devaney",1
"22643","aggrav",1
"22642","uunetmcsununidotoolsjk",1
"22641","unnot",1
"22640","toolsd",1
"22639","talent",1
"22638","suncd",1
"22637","pbartok",1
